url,title_version,model_year,mileage_cleaned,engine_cleaned,transmission,fuel,price_cleaned,description,inspection_score
https://www.pakwheels.com/used-cars/honda-city-2011-for-sale-in-islamabad-10909806,Honda City 1.3 i-VTEC 2011,2011,120244,1300.0,Manual,Petrol,2700000.0,LED Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax Paid Manufacture 2011 Registered 2011 1 key available,6.9
https://www.pakwheels.com/used-cars/honda-br-v-2022-for-sale-in-karachi-10782905,Honda BR-V i-VTEC S 2022,2022,33125,1500.0,Automatic,Petrol,5500000.0,Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax Paid Manufacture 2022 Registered 2022 2 keys available,9.4
https://www.pakwheels.com/used-cars/honda-civic-2012-for-sale-in-lahore-10855869,Honda Civic VTi Prosmatec 1.8 i-VTEC 2012,2012,222878,1800.0,Automatic,Petrol,3000000.0,Documents available Hard Top without sunroof PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax Paid Manufacture 2012 Registered 2013 1 key available Android panel,7.2
https://www.pakwheels.com/used-cars/honda-civic-2002-for-sale-in-rawalpindi-10778379,Honda Civic VTi 1.6 2002,2002,372707,1600.0,Manual,Petrol,1400000.0,Army Officer driven PakWheels inspected car Inspection report attached Number plates available 3rd Owner Token Tax Paid Manufacture 2002 Registered 2002 Documents available 2 keys available,5.2
https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-karachi-10909673,Honda Civic 1.8 i-VTEC CVT 2017,2017,47862,1800.0,Automatic,Petrol,4400000.0,Documents available PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax Paid Manufacture 2017 Registered 2017 2 key available,7.9
https://www.pakwheels.com/used-cars/honda-br-v-2018-for-sale-in-lahore-10818665,Honda BR-V i-VTEC S 2018,2018,46170,1500.0,Automatic,Petrol,4700000.0,PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax Paid Manufacture 2018 Registered 2018 Documents available 2 keys available,9.1
https://www.pakwheels.com/used-cars/honda-vezel-2015-for-sale-in-lahore-10839162,Honda Vezel Hybrid Z Style Edition 2015,2015,82442,1500.0,Automatic,Hybrid,5100000.0,"Honda Vezel hybrid Model 2015 top of the Z pkg S grade verified auction sheet available it's a totally eye-catching colour recently new tyres installed total genuine just half trunk shower due to scratches everything is perfect Allhamdullah fuel average around 20/km If call doesn’t connect, feel free to contact me on WhatsApp",8.7
https://www.pakwheels.com/used-cars/honda-n-wgn-2016-for-sale-in-karachi-10877833,Honda N Wgn G L Package 2016,2016,56187,660.0,Automatic,Petrol,2650000.0,Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax Paid Manufacture 2016 Import 2020 Registered 2020 1 key available,5.9
https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-lahore-10787406,Honda Civic Oriel 1.8 i-VTEC CVT 2020,2020,86073,1800.0,Automatic,Petrol,5875000.0,Price is fixed agar samjh aye tou call kerey Civic UG Leather seats Sunroof Total Geneuin (one right back fender showered) Tires in great conditon,8.9
https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-lahore-10823857,Honda Civic Oriel 1.8 i-VTEC CVT 2018,2018,82059,1800.0,Automatic,Petrol,5400000.0,- Ambient Lights - Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 3rd Owner - Manufacture 2018 - Registered 2018 - 2 keys available,8.3
https://www.pakwheels.com/used-cars/honda-civic-2016-for-sale-in-lahore-10910236,Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2016,2016,135936,1800.0,Automatic,Petrol,4850000.0,Documents available PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax Paid Manufacture 2016 Registered 2016 1 key available,8.6
https://www.pakwheels.com/used-cars/honda-civic-2013-for-sale-in-lahore-10801349,Honda Civic VTi Prosmatec 1.8 i-VTEC 2013,2013,173516,1800.0,Automatic,Petrol,3100000.0,- LED lights installed - Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 3rd Owner - Manufacture 2013 - Registered 2013 - 2 keys available,8.0
https://www.pakwheels.com/used-cars/honda-civic-2010-for-sale-in-gujranwala-10875266,Honda Civic VTi Oriel 1.8 i-VTEC 2010,2010,197579,1800.0,Manual,Petrol,2550000.0,shower for fresh look Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 3rd Owner Token Tax Paid Manufacture 2010 Registered 2010 2 keys available,4.7
https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-lahore-10836053,Honda Civic Oriel 1.8 i-VTEC CVT 2018,2018,51498,1800.0,Automatic,Petrol,5500000.0,- Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 2nd Owner - Manufacture 2018 - Registered 2018 - 2 keys available,8.3
https://www.pakwheels.com/used-cars/honda-city-2011-for-sale-in-islamabad-10837453,Honda City 1.3 i-VTEC 2011,2011,243881,1300.0,Manual,Petrol,2700000.0,PakWheels inspected car Inspection report attached Number plates available 3rd Owner Token Tax Paid Manufacture 2011 Registered 2011 Documents available 2 keys available,5.2
https://www.pakwheels.com/used-cars/honda-city-2002-for-sale-in-lahore-10835946,Honda City EXi 2002,2002,420994,1300.0,Manual,Petrol,1050000.0,- Central Locking - Back Camera - Android Panel - Speakers - Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 2nd Owner - Manufacture 2002 - Registered 2002 - 1 key available,2.7
https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-karachi-10771405,Honda Civic Turbo 1.5 VTEC CVT 2017,2017,110383,1500.0,Automatic,Petrol,5100000.0,Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax Paid Manufacture 2017 Registered 2017 2 key available,7.9
https://www.pakwheels.com/used-cars/honda-n-wgn-2016-for-sale-in-lahore-10872889,Honda N Wgn G 2016,2016,175601,660.0,Automatic,Petrol,2700000.0,Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax Paid Manufacture 2016 Registered 2016 1 key available,6.4
https://www.pakwheels.com/used-cars/honda-vezel-2015-for-sale-in-islamabad-10797220,Honda Vezel 2015,2015,118019,1500.0,Automatic,Hybrid,4900000.0,Honda Vezel Hybrid Z Honda Sensing Documents available PakWheels inspected car Inspection report attached Number plates available 3rd Owner Token Tax Paid Manufacture 2015 Registered 2016 1 key available,7.9
https://www.pakwheels.com/used-cars/honda-br-v-2019-for-sale-in-karachi-10809172,Honda BR-V i-VTEC S 2019,2019,77464,1500.0,Automatic,Petrol,4500000.0,Floor matts Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax Paid Manufacture 2019 Registered 2019 2 keys available,8.4
https://www.pakwheels.com/used-cars/honda-n-wgn-2020-for-sale-in-islamabad-10892393,Honda N Wgn L 2020,2020,53766,660.0,Automatic,Petrol,3429999.9999999995,Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax Paid Manufacture 2020 Registered 2024 1 key available Redar. Adoptive cruise control. Line Departure Assist. Line Keep Assist. Auto braking. Traction control. Rear parking sensor. Triptonic with pedel shifters. Sofa seat (Rear seat is moveable & Foldable). LED auto headlamp with hieght adjustment. Digital climate control. electronic hand brake with brake hold. Eco-idle Orginal Japanese sound system with multimedia control. Front Heated seats Sign board read.,7.1
https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-islamabad-10819531,Honda Civic Oriel 1.8 i-VTEC CVT 2021,2021,81905,1800.0,Automatic,Petrol,6250000.0,- Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2021 - Registered 2022 - 1 key available,8.0
https://www.pakwheels.com/used-cars/honda-accord-2003-for-sale-in-karachi-10697106,Honda Accord CL9 2003,2003,165180,2400.0,Automatic,Petrol,2500000.0,- Android Panel - Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 3rd Owner - Manufacture 2003 - Registered 2006 - 1 key available,6.3
https://www.pakwheels.com/used-cars/honda-city-2013-for-sale-in-lahore-10909960,Honda City 1.3 i-VTEC Prosmatec 2013,2013,117794,1300.0,Automatic,Petrol,3000000.0,- Android Panel - Sun Protection Sheets - Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax not Cleared - 2nd Owner - Manufacture 2013 - Registered 2013 - 2 keys available,8.4
https://www.pakwheels.com/used-cars/honda-civic-2023-for-sale-in-islamabad-10774619,Honda Civic RS 2023,2023,32001,1500.0,Automatic,Petrol,9050000.0,more details contact,9.9
https://www.pakwheels.com/used-cars/honda-civic-2015-for-sale-in-rawalpindi-10789686,Honda Civic VTi 1.8 i-VTEC 2015,2015,97040,1800.0,Manual,Petrol,3550000.0,Honda Civic Manual December 2015 Model • Invoice date 29 Dec 2015 • Islamabad Registered • Low mileage 97k • 2nd Owner • Total genuine except 1 fender • Original Smart Card • 2 Keys • Token tax paid • Stepney available • Fuel average • In city 13-14 km • On highway 15-16 km • Driven on HiOctane+Super • Regular Oil Changed after 5000 km • Very well maintained • Slight hailstorm spots (very less) • Used as a second car You would barely find a car in this immaculate condition Contact on phone/whatsapp Price negotiable on spot only,8.9
https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-karachi-10908996,Honda Civic Oriel 1.8 i-VTEC CVT 2020,2020,100510,1800.0,Automatic,Petrol,5300000.0,- Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates not available - Token tax Cleared - 1st Owner - Manufacture 2020 - Registered 2020 - 2 keys available,6.4
https://www.pakwheels.com/used-cars/honda-city-2011-for-sale-in-islamabad-10909806,Honda City 1.3 i-VTEC 2011,2011,120244,1300.0,Manual,Petrol,2700000.0,LED Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax Paid Manufacture 2011 Registered 2011 1 key available,6.9
https://www.pakwheels.com/used-cars/honda-br-v-2022-for-sale-in-karachi-10782905,Honda BR-V i-VTEC S 2022,2022,33125,1500.0,Automatic,Petrol,5500000.0,Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax Paid Manufacture 2022 Registered 2022 2 keys available,9.4
https://www.pakwheels.com/used-cars/honda-vezel-2015-for-sale-in-peshawar-10683619,Honda Vezel Hybrid Z 2015,2015,88735,1500.0,Automatic,Hybrid,4750000.0,Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax Paid Manufacture 2015 Registered 2022 1 key available,5.2
https://www.pakwheels.com/used-cars/honda-city-2017-for-sale-in-karachi-10908853,Honda City 1.3 i-VTEC Prosmatec 2017,2017,135927,1300.0,Automatic,Petrol,3250000.0,Android multimedia screen installed Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax paid Manufacture 2017 Registered 2017 2 key available,7.1
https://www.pakwheels.com/used-cars/honda-civic-2012-for-sale-in-lahore-10855869,Honda Civic VTi Prosmatec 1.8 i-VTEC 2012,2012,222878,1800.0,Automatic,Petrol,3000000.0,Documents available Hard Top without sunroof PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax Paid Manufacture 2012 Registered 2013 1 key available Android panel,7.2
https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-karachi-10773820,Honda Civic Oriel 1.8 i-VTEC CVT 2018,2018,53325,1800.0,Automatic,Petrol,4995000.0,*Honda 1.8 Civic Oriel A/T UG* Navigation+ leather Model & Register 2018 1st Owner New Red Meter AC & Suspension 100% Bumper to Bumper Originals Inner & Outer all Original Sealed Engine Spare Wheel unused Brand New tyres install. PRICE IS FIRM & FINAL,9.1
https://www.pakwheels.com/used-cars/honda-civic-2002-for-sale-in-rawalpindi-10778379,Honda Civic VTi 1.6 2002,2002,372707,1600.0,Manual,Petrol,1400000.0,Army Officer driven PakWheels inspected car Inspection report attached Number plates available 3rd Owner Token Tax Paid Manufacture 2002 Registered 2002 Documents available 2 keys available,5.2
https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-karachi-10909673,Honda Civic 1.8 i-VTEC CVT 2017,2017,47862,1800.0,Automatic,Petrol,4400000.0,Documents available PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax Paid Manufacture 2017 Registered 2017 2 key available,7.9
https://www.pakwheels.com/used-cars/honda-vezel-2019-for-sale-in-peshawar-10864193,Honda Vezel Hybrid RS Honda Sensing 2019,2019,132337,1500.0,Automatic,Hybrid,7500000.0,- PakWheels inspected car - Inspection report attached - Number plates not issued - 1st Owner - Token Tax Paid - Manufacture 2019 - Registered 2025 -Documents not check by pakwheels.com - 2 keys available,9.4
https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-lahore-10787406,Honda Civic Oriel 1.8 i-VTEC CVT 2020,2020,86073,1800.0,Automatic,Petrol,5875000.0,Price is fixed agar samjh aye tou call kerey Civic UG Leather seats Sunroof Total Geneuin (one right back fender showered) Tires in great conditon,8.9
https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-lahore-10823857,Honda Civic Oriel 1.8 i-VTEC CVT 2018,2018,82059,1800.0,Automatic,Petrol,5400000.0,- Ambient Lights - Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 3rd Owner - Manufacture 2018 - Registered 2018 - 2 keys available,8.3
https://www.pakwheels.com/used-cars/honda-vezel-2019-for-sale-in-islamabad-10736499,Honda Vezel Hybrid Z Honda Sensing 2019,2019,117045,1500.0,Automatic,Hybrid,6900000.0,PakWheels inspected car Inspection report attached Number plates not issue yet 1st Owner Token Tax Paid Manufacture 2019 Registered 2024 Documents available 1 key available,9.5
https://www.pakwheels.com/used-cars/honda-civic-2013-for-sale-in-lahore-10801349,Honda Civic VTi Prosmatec 1.8 i-VTEC 2013,2013,173516,1800.0,Automatic,Petrol,3100000.0,- LED lights installed - Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 3rd Owner - Manufacture 2013 - Registered 2013 - 2 keys available,8.0
https://www.pakwheels.com/used-cars/honda-n-one-2022-for-sale-in-lahore-10759925,Honda N One Premium Tourer 2022,2022,26266,658.0,Automatic,Petrol,3700000.0,- Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 2nd Owner - Manufacture 2022 - Registered 2024 - 1 key available,6.8
https://www.pakwheels.com/used-cars/honda-civic-2009-for-sale-in-peshawar-10716941,Honda Civic VTi Prosmatec 1.8 i-VTEC 2009,2009,371352,1800.0,Automatic,Petrol,2050000.0,Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 3rd Owner Token Tax Paid Manufacture 2009 Registered 2009 2 keys available Android panel Back camera,4.2
https://www.pakwheels.com/used-cars/honda-br-v-2022-for-sale-in-multan-10889688,Honda BR-V i-VTEC S 2022,2022,77724,1500.0,Automatic,Petrol,5100000.0,Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax Paid Manufacture 2022 Registered 2022 2 keys available Honda maintained,9.3
https://www.pakwheels.com/used-cars/honda-civic-2013-for-sale-in-lahore-10882023,Honda Civic VTi Prosmatec 1.8 i-VTEC 2013,2013,94245,1800.0,Automatic,Petrol,3200000.0,Current owner's registration card not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax Paid Manufacture 2013 Registered 2013 2 keys available Body kits installed,7.0
https://www.pakwheels.com/used-cars/honda-city-2014-for-sale-in-multan-10759951,Honda City 1.3 i-VTEC 2014,2014,83660,1300.0,Manual,Petrol,3115000.0,Android Panel Seat Covers Engine Heat Protection Sheet Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 3rd Owner Token Tax Paid Manufacture 2014 Registered 2016 1 key available,6.8
https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-lahore-10873477,Honda Civic Oriel 1.8 i-VTEC CVT 2021,2021,47513,1800.0,Automatic,Petrol,6475000.0,First Owner 100 % Original Body Paint Minor Dry Denting Maintained From Honda Dealership Engine/Suspension 10/10 Brand New Yokohama Tyres No Scratches No Dents Interior Just Like Brand New Spare Tyre Never Used Price Is Final,8.6
https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-islamabad-10772062,Honda Civic Oriel 1.8 i-VTEC CVT 2021,2021,112659,1800.0,Automatic,Petrol,6050000.0,- Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 2nd Owner - Manufacture 2021 - Registered 2021 - 1 key available,8.0
https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-karachi-10771405,Honda Civic Turbo 1.5 VTEC CVT 2017,2017,110383,1500.0,Automatic,Petrol,5100000.0,Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax Paid Manufacture 2017 Registered 2017 2 key available,7.9
https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-islamabad-10819531,Honda Civic Oriel 1.8 i-VTEC CVT 2021,2021,81905,1800.0,Automatic,Petrol,6250000.0,- Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2021 - Registered 2022 - 1 key available,8.0
https://www.pakwheels.com/used-cars/honda-accord-2003-for-sale-in-karachi-10697106,Honda Accord CL9 2003,2003,165180,2400.0,Automatic,Petrol,2500000.0,- Android Panel - Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 3rd Owner - Manufacture 2003 - Registered 2006 - 1 key available,6.3
https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-lahore-10891547,Honda Civic Oriel 1.8 i-VTEC CVT 2017,2017,60043,1800.0,Automatic,Petrol,4795000.0,"Honda Civic 2017 – Super White • Army Officer Used • 100% Genuine / No Paint 🤍 Model: 2017 Colour: Super White Mileage: 60,000 KM (Genuine) Condition: 100% Genuine – NO PAINT, Not a single touch-up Ownership: Army Officer Used – First Owner Sunroof: Yes Interior: Black + Beige (Neat & Clean – Just like brand new) Engine / Suspension: 100% OK Tyres: 80% Token Tax: Up to date Smart Card Available Karachi Registered Car is totally genuine —",8.5
https://www.pakwheels.com/used-cars/honda-fit-2020-for-sale-in-islamabad-10801461,Honda Fit 2020,2020,36477,1500.0,Automatic,Hybrid,6300000.0,Honda Fit 1.5 Hybrid e-HEV PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax Paid Manufacture 2020 Registered 2024 Documents available 2 keys available,9.4
https://www.pakwheels.com/used-cars/toyota-corolla-axio-2014-for-sale-in-lahore-10841979,Toyota Corolla Axio X 1.3 2014,2014,114665,1300.0,Automatic,Petrol,4200000.0,- Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 2nd Owner - Manufacture 2014 - Registered 2017 - 1 key available,7.5
https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-10836213,Toyota Corolla Altis Grande CVT-i 1.8 2015,2015,79150,1800.0,Automatic,Petrol,4250000.0,- Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2015 - Registered 2015 - 1 key available,7.7
https://www.pakwheels.com/used-cars/toyota-pixis-epoch-2023-for-sale-in-islamabad-10702054,Toyota Pixis Epoch X 2023,2023,3932,660.0,Automatic,Petrol,3650000.0,Documents not check by pakwheels PakWheels inspected car Inspection report attached Manufacture 2023 Unregistered 1 key available,8.7
https://www.pakwheels.com/used-cars/toyota-vitz-2014-for-sale-in-lahore-10831915,Toyota Vitz F 1.0 2014,2014,80396,1000.0,Automatic,Petrol,3300000.0,Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 3rd Owner Token Tax Paid Manufacture 2014 Import 2017 Registered 2017 1 key available,7.3
https://www.pakwheels.com/used-cars/honda-civic-2005-for-sale-in-gujranwala-10880172,Honda Civic VTi Prosmatec 1.6 2005,2005,180058,1600.0,Automatic,Petrol,1800000.0,- Android Panel - Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates not available - Token tax Cleared - 4th Owner - Manufacture 2005 - Registered 2005 - 1 key available,6.3
https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-lahore-10842733,Honda City 1.5 i-VTEC Prosmatec 2018,2018,230224,1500.0,Automatic,Petrol,3600000.0,- Sales certificate have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2018 - Registered 2018 - 2 keys available,7.7
https://www.pakwheels.com/used-cars/honda-vezel-2019-for-sale-in-rawalpindi-10881605,Honda Vezel Hybrid Z Honda Sensing 2019,2019,132055,1500.0,Automatic,Hybrid,7550000.0,- Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 2nd Owner - Manufacture 2019 - Import 2024 - Registered 2024 - 2 keys available,9.2
https://www.pakwheels.com/used-cars/honda-vezel-2015-for-sale-in-karachi-10892936,Honda Vezel Hybrid Z 2015,2015,145225,1500.0,Automatic,Hybrid,4400000.0,Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax will be Paid Manufacture 2015 Import 2015 Registered 2015 1 key available,8.1
https://www.pakwheels.com/used-cars/honda-city-2019-for-sale-in-karachi-10857152,Honda City 1.3 i-VTEC Prosmatec 2019,2019,95043,1300.0,Automatic,Petrol,3700000.0,- Back Camera - Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 3rd Owner - Manufacture 2019 - Registered 2019 - 1 key available,8.2
https://www.pakwheels.com/used-cars/honda-city-2017-for-sale-in-karachi-10857595,Honda City 1.3 i-VTEC 2017,2017,77982,1300.0,Manual,Petrol,3550000.0,Single hand driven Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax Paid Manufacture 2017 Registered 2017 1 key available,9.1
https://www.pakwheels.com/used-cars/honda-vezel-2017-for-sale-in-rawalpindi-10869422,Honda Vezel Hybrid Z Honda Sensing 2017,2017,170632,1500.0,Automatic,Hybrid,5800000.0,- Current owner and previous owner smart card have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 3rd Owner - Manufacture 2017 - Import 2017 - Registered 2017 - 1 key available,8.5
https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-lahore-10886122,Honda City Aspire Prosmatec 1.5 i-VTEC 2018,2018,165292,1500.0,Automatic,Petrol,3750000.0,- Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2017 - Registered 2017 - 2 keys available,7.8
https://www.pakwheels.com/used-cars/honda-br-v-2019-for-sale-in-lahore-10857526,Honda BR-V i-VTEC MT 2019,2019,79954,1500.0,Manual,Petrol,4000000.0,-seat cover installed - PakWheels inspected car - Inspection report attached - Number plates available - 2nd Owner - Token Tax Paid - Manufacture 2019 - Registered 2019 -Documents not check by pakwheels.com - 2 keys available,7.7
https://www.pakwheels.com/used-cars/honda-city-2005-for-sale-in-lahore-10853345,Honda City i-DSI Vario 2005,2005,144420,1300.0,Automatic,Petrol,2050000.0,- Android Panel - Speakers - Back Camera - Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 5th Owner - Manufacture 2005 - Registered 2005 - 3 keys available,5.5
https://www.pakwheels.com/used-cars/honda-accord-2008-for-sale-in-karachi-10876194,Honda Accord 2008,2008,104257,2400.0,Automatic,Petrol,4000000.0,"Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 3rd Owner Token Tax will be Paid Manufacture 2008 Import 2008 Registered 2008 1 key available AIR SUSPENSION Engine changed, not updated in documents",6.0
https://www.pakwheels.com/used-cars/honda-br-v-2019-for-sale-in-lahore-10875788,Honda BR-V i-VTEC MT 2019,2019,202181,1500.0,Manual,Petrol,3550000.0,Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax Paid Manufacture 2019 Registered 2019 2 keys available,6.6
https://www.pakwheels.com/used-cars/honda-city-2019-for-sale-in-lahore-10892851,Honda City 1.3 i-VTEC Prosmatec 2019,2019,146818,1300.0,Automatic,Petrol,3800000.0,PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax Paid Manufacture 2019 Registered 2019 Documents available 2 keys available Android panel,6.7
https://www.pakwheels.com/used-cars/honda-city-2015-for-sale-in-karachi-10854231,Honda City 1.3 i-VTEC Prosmatec 2015,2015,135564,1300.0,Automatic,Petrol,3135000.0,- Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax notCleared - 2nd Owner - Manufacture 2015 - Registered 2015 - 2 keys available,7.9
https://www.pakwheels.com/used-cars/honda-city-2016-for-sale-in-lahore-10847203,Honda City Aspire Prosmatec 1.3 i-VTEC 2016,2016,155013,1300.0,Automatic,Petrol,3600000.0,- Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2016 - Registered 2016 - 1 key available,7.0
https://www.pakwheels.com/used-cars/honda-city-2022-for-sale-in-lahore-10856979,Honda City 1.5L CVT 2022,2022,60578,1500.0,Automatic,Petrol,4800000.0,-seat cover installed -sound system installed - PakWheels inspected car - Inspection report attached - Maintained by Honda - Number plates available - 1st Owner - Token Tax Paid - Manufacture 2022 - Registered 2022 -Documents available - 2 keys available,8.5
https://www.pakwheels.com/used-cars/honda-city-2011-for-sale-in-islamabad-10740633,Honda City 1.3 i-VTEC Prosmatec 2011,2011,167746,1300.0,Automatic,Petrol,3100000.0,- Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2011 - Registered 2011 - 3 keys available,4.9
https://www.pakwheels.com/used-cars/honda-civic-2016-for-sale-in-lahore-10845177,Honda Civic Turbo 1.5 VTEC CVT 2016,2016,143041,1500.0,Automatic,Petrol,5000000.0,- Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2016 - Registered 2016 - 2 keys available,7.3
https://www.pakwheels.com/used-cars/honda-city-2002-for-sale-in-islamabad-10892866,Honda City EXi S Automatic 2002,2002,181667,1500.0,Automatic,Petrol,1550000.0,- PakWheels inspected car - Inspection report attached - Number plates available - 3rd Owner - Token Tax Paid - Manufacture 2002 - Registered 2002 -Documents not check by pakwheels.com - 2 keys available,4.6
https://www.pakwheels.com/used-cars/honda-city-2016-for-sale-in-rawalpindi-10878847,Honda City Aspire 1.3 i-VTEC 2016,2016,88133,1300.0,Manual,Petrol,3429999.9999999995,- Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 2nd Owner - Manufacture 2016 - Registered 2016 - 2 keys available,8.3
https://www.pakwheels.com/used-cars/honda-city-2021-for-sale-in-lahore-10876229,Honda City 1.2L CVT 2021,2021,78966,1200.0,Automatic,Petrol,4400000.0,- Rear Speakers - Back Camera - Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2021 - Registered 2022 - 2 keys available,8.4
https://www.pakwheels.com/used-cars/honda-city-2021-for-sale-in-lahore-10794465,Honda City 1.5L CVT 2021,2021,30441,1500.0,Automatic,Petrol,4850000.0,100% maintained by dealership. Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax Paid Manufacture 2021 Registered 2022 2 key s available,8.4
